00.000,17.413,50.035,69.771,81.711,88.935,93.306,95.950
00.000,11.070,48.414,68.164,80.104,87.328,91.699,94.343
00.000,08.232,46.854,66.719,78.658,85.884,90.254,92.898
00.000,05.254,45.357,65.324,77.246,84.489,88.859,91.504
00.000,05.069,25.045,64.083,76.006,83.248,87.618,90.262
00.000,07.636,25.652,60.203,74.396,81.873,86.243,88.887
00.000,13.753,24.017,60.384,73.700,81.961,86.331,88.975
00.000,12.946,23.264,59.173,72.131,80.453,84.823,87.468
00.000,04.661,22.725,57.998,70.679,79.104,83.475,86.119
00.000,-01.92,22.316,56.843,69.318,77.803,82.174,84.818
00.000,-01.83,-02.58,55.772,68.192,76.645,81.016,83.660
00.000,-01.68,-02.58,53.080,66.872,75.362,79.733,82.377
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,09.353,45.788,65.654,77.592,84.818,89.189,91.833
00.000,08.650,44.557,65.357,77.281,84.521,88.892,91.536
00.000,04.162,43.419,64.223,76.007,83.388,87.758,90.402
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,07.581,43.662,60.824,71.240,80.664,85.034,87.679
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,09.956,21.659,58.404,69.022,78.039,82.409,85.053
00.000,-01.29,22.787,57.396,68.333,77.826,82.197,84.841
00.000,-02.73,23.422,56.282,67.549,76.775,81.145,83.790
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.66,-02.58,53.775,65.161,74.235,78.605,81.250
00.000,04.062,45.045,69.793,80.271,86.159,89.719,91.873
00.000,04.667,44.379,67.858,78.960,84.982,88.624,90.828
00.000,06.693,42.362,65.452,76.790,82.927,86.636,89.278
00.000,05.772,42.201,64.469,74.472,81.922,86.543,89.186
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,07.974,44.776,61.954,72.378,78.407,83.755,86.480
00.000,11.289,43.264,62.118,72.634,79.266,83.049,86.436
00.000,08.576,40.029,60.841,71.431,78.079,82.050,85.238
00.000,-02.46,36.458,58.495,69.308,75.849,80.153,83.192
00.000,-03.54,34.403,57.215,68.280,74.816,80.018,82.705
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.66,-02.58,54.816,66.222,72.455,77.492,80.136
00.000,02.954,49.782,69.965,79.786,85.671,89.231,91.385
00.000,07.212,50.913,69.135,79.754,85.654,89.223,91.383
00.000,06.604,51.359,67.674,78.369,84.313,87.897,90.106
00.000,06.033,49.300,65.521,75.363,82.066,85.751,88.000
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,11.567,46.093,63.077,73.499,79.455,83.020,85.183
00.000,11.172,40.618,62.091,73.422,79.373,82.942,85.113
00.000,11.653,40.766,62.101,73.333,79.360,82.972,85.255
00.000,-02.47,38.981,60.674,71.915,78.034,81.714,84.067
00.000,-03.69,36.338,58.139,69.594,75.796,79.620,81.994
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.65,-02.58,55.869,67.297,73.534,77.121,79.306
00.000,02.692,55.242,71.313,81.036,86.919,90.478,92.631
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,14.183,52.888,68.977,78.702,84.812,88.384,90.564
00.000,14.472,51.441,67.653,77.389,83.538,87.120,89.304
00.000,12.909,49.264,65.495,75.230,81.352,84.932,87.113
00.000,12.076,47.922,64.358,74.675,80.632,84.198,86.359
00.000,11.508,45.369,63.338,74.589,80.531,84.095,86.254
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,07.376,35.559,60.460,72.349,78.808,82.428,84.681
00.000,-02.66,34.841,57.237,70.982,77.543,81.178,83.434
00.000,-02.82,29.921,55.473,68.691,75.405,79.033,81.279
00.000,-01.78,12.258,56.936,68.385,74.627,78.214,80.400
00.000,30.229,56.504,72.575,82.298,88.181,91.740,93.893
00.000,27.944,54.158,70.230,79.953,85.835,89.394,91.548
00.000,15.233,52.987,69.061,78.785,84.690,88.250,90.406
00.000,15.215,52.746,68.917,78.642,84.569,88.132,90.290
00.000,14.018,51.029,67.433,77.158,83.101,86.665,88.825
00.000,09.666,48.371,65.933,75.798,81.737,85.301,87.461
00.000,10.918,38.734,65.719,75.759,81.700,85.263,87.422
00.000,09.314,36.426,63.229,73.463,79.404,82.967,85.126
00.000,08.508,35.294,61.792,72.359,78.353,81.921,84.089
00.000,-00.41,35.225,61.308,72.232,78.316,81.893,84.069
00.000,-01.58,33.585,59.554,70.761,76.930,80.512,82.693
00.000,-01.75,30.412,58.199,69.448,75.636,79.219,81.398
00.000,30.164,56.761,72.833,82.556,88.438,91.997,94.151
00.000,26.814,55.076,71.148,80.871,86.754,90.313,92.466
00.000,09.326,53.586,69.667,79.390,85.275,88.834,90.988
00.000,09.503,51.457,68.375,78.099,83.988,87.548,89.702
00.000,09.530,48.720,67.195,76.919,82.814,86.374,88.529
00.000,09.324,36.893,65.061,75.603,81.503,85.063,87.218
00.000,12.869,37.502,65.410,75.675,81.630,85.190,87.346
00.000,09.044,35.405,62.282,74.120,80.073,83.634,85.790
00.000,05.872,33.592,60.767,72.754,78.713,82.277,84.434
00.000,04.928,32.168,60.078,71.163,77.522,81.105,83.264
00.000,-01.70,31.539,58.510,70.119,76.452,80.035,82.196
00.000,-01.72,30.089,57.391,68.937,75.248,78.831,80.994
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,05.993,52.587,68.668,78.391,84.274,87.833,89.986
00.000,04.979,52.196,68.350,78.074,83.959,87.518,89.672
00.000,06.491,50.472,67.296,77.019,82.908,86.468,88.622
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,09.197,28.252,63.892,74.424,80.324,83.885,86.040
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,03.156,25.132,59.915,71.732,77.687,81.250,83.406
00.000,05.886,24.680,59.618,71.484,77.459,81.042,83.199
00.000,04.802,24.825,59.043,70.199,76.342,80.093,82.252
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.72,25.216,56.318,67.842,74.148,77.730,79.893
00.000,07.535,38.922,58.414,76.991,83.722,87.286,89.439
00.000,05.776,36.686,66.412,77.025,82.993,86.552,88.706
00.000,04.966,34.308,66.005,75.817,81.711,85.271,87.424
00.000,06.042,33.390,66.089,75.823,81.712,85.272,87.426
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,09.536,29.015,55.299,73.184,79.161,82.724,84.879
00.000,10.031,30.175,55.535,72.559,79.169,82.747,84.902
00.000,09.115,27.125,54.695,70.668,78.002,81.578,83.733
00.000,06.655,25.326,52.677,69.304,75.429,79.548,81.705
00.000,04.775,24.475,51.824,69.112,75.250,79.039,81.198
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.19,26.165,44.437,66.761,73.061,76.643,78.806
00.000,06.748,37.153,57.168,75.903,82.558,86.122,88.275
00.000,08.998,37.754,58.198,76.769,82.902,86.462,88.615
00.000,08.443,36.347,57.914,74.744,81.702,85.262,87.416
00.000,07.133,34.269,53.517,73.587,79.594,83.228,85.381
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,08.664,26.680,54.142,71.965,78.015,81.578,83.733
00.000,09.661,27.233,54.114,71.397,78.034,81.610,83.765
00.000,10.451,27.717,51.995,70.652,78.175,81.750,83.905
00.000,-00.12,27.107,48.215,68.326,76.826,80.499,82.678
00.000,-02.55,23.066,46.527,66.983,73.378,78.378,80.573
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-01.12,27.125,45.402,57.949,71.988,75.570,77.732
00.000,08.289,39.090,58.180,69.729,81.365,84.930,87.083
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,10.206,37.464,56.660,74.721,81.659,85.223,87.376
00.000,10.068,36.225,55.257,73.493,80.379,83.968,86.121
00.000,08.506,34.241,53.027,71.204,78.134,81.738,83.891
00.000,08.872,25.856,52.219,70.820,77.007,80.792,82.946
00.000,09.270,26.423,52.892,70.331,76.911,80.510,82.665
00.000,00.000,00.000,00.000,00.000,00.000,00.000,00.000
00.000,-00.95,30.156,48.971,65.933,76.514,80.525,82.918
00.000,00.884,30.182,48.521,61.603,72.552,79.316,81.685
00.000,-00.37,28.230,46.556,59.543,70.627,76.247,79.521
00.000,-00.49,28.098,46.380,58.978,71.038,75.933,78.499
00.000,08.598,40.245,59.334,70.883,82.211,85.812,87.966
00.000,03.079,34.228,56.983,68.532,79.821,83.427,85.581
00.000,09.268,36.443,53.836,68.214,80.401,83.988,86.141
00.000,10.580,37.348,54.557,72.905,80.358,84.103,86.256
00.000,08.466,36.089,53.437,71.697,79.078,82.805,84.958
00.000,08.561,26.374,52.362,70.592,77.828,81.560,83.713
00.000,08.827,26.868,50.547,70.722,77.873,81.588,83.742
00.000,-02.30,24.918,46.533,68.405,75.542,79.256,81.410
00.000,-02.30,30.397,48.737,61.830,74.666,79.403,81.768
00.000,01.430,31.437,49.727,62.392,74.818,79.551,81.925
00.000,00.349,30.183,48.471,61.125,73.378,78.198,80.670
00.000,00.160,29.065,47.348,59.949,72.156,76.975,79.455